9780470404867,2645,"Comptia Security+ Certification Kit",99.97,42.0
9781402224263,3087,"Bully at Work : What You Can Do to Stop the Hurt and Reclaim Your Dignity on the Job",16.99,42.0
9781598694598,571,"Resume Handbook : How to Write Outstanding Resumes and Cover Letters for Every Situation (Resume Handbook)",10.95,42.0
9780143112907,8169,"60 Seconds and You're Hired!",15.00,42.0
9780735204225,274,"How to Say It : Job Interviews",12.95,42.0
9781564148698,3423,"Competency-Based Interviews : Master the Tough New Interview Style and Give Them the Answers That Will Win You the Job",13.99,42.0
9780071418270,73,"How to Interview Like a Top MBA : Job-Winning Strategies from Headhunters, Fortune 100 Recruiters, and Career Counselors",14.95,42.0
9780814474020,2928,"Make Your Contacts Count : Networking Know-How for Business and Career Success",14.95,42.0
9781593577339,5228,"Resume Magic : Trade Secrets of a Professional Resume Writer (Resume Magic Trade Secrets of a Professional Resume Writer)",18.95,42.0
9780814401613,2928,"Acing the Interview : How to Ask and Answer the Questions That Will Get You the Job",16.95,42.0
9780071738880,73,"301 Best Questions to Ask on Your Interview",14.95,42.0
9781932222159,7562,"Illustrated Everyday Idioms with Stories, Book 1",13.00,40.0
9780140042528,8169,"Dharma Bums",16.00,42.0
9780781810296,3100,"Korean Dictionary & Phrasebook : Korean-English/English-Korean",14.95,42.0
9780684818450,260,"Popol Vuh : The Mayan Book of the Dawn of Life",16.99,42.0
9780521387088,8,"Kant's Theory of Freedom",48.00,45.0
9781906454159,4031,"Play the Alekhine",19.95,42.0
9780764145063,2809,"Calligraphy in 24 Hours",21.99,42.0
9780764164071,303,"Ella Bella Ballerina and Swan Lake",14.99,42.0
9780764162688,303,"Ella Bella Ballerina and Cinderella",14.99,42.0
9780764161186,303,"Ella Bella Ballerina and the Sleeping Beauty",14.99,42.0
9780764146725,303,"Night at the Museum : Nick's Tales: Night of the Dragons",5.99,42.0
9780764163951,303,"Survival Tricks and Tips",11.99,42.0
9780764145773,2809,"Clicker Training (Complete Pet Owner's Manual)",8.99,42.0
9786111590074,2421,"Hairspray (Two-Disc Shake & Shimmy Edition) DVD [Blu-ray] (2007)",19.98,33.0
9786312608783,2725,"Face/Off (1997) DVD",14.99,33.0
9786308756016,6123,"Donny Osmond - Live DVD",19.98,33.0
9781594645877,2726,"Andy Williams Collection DVD",40.00,33.0
B000EBGFS6,2421,"Puerto Vallarta Squeeze (2003) DVD",12.98,23.4
9781568580609,3116,"(Used, like new) Late, Great Pennsylvania Station",80.00,13.3
9780273706977,8120,"Marketing Strategy and Competitive Positioning",208.60,35.0
9781416055617,183,"(Used, like new) Pediatric Emergencies in the First Year of Life : November 2007",20.00,30.0
B003H3CKLO,6123,"USADO Police State 4: The Rise of FEMA (Alex Jones) (2010) DVD",9.00,0.6
9780745635408,2519,"International Security : The Contemporary Agenda",74.95,35.0
9781419844508,2722,"Dirty Dozen DVD",14.98,33.0
9786310914220,2725,"Beverly Hills Cop Collection DVD",19.99,33.0
9781889392349,8329,"Baby 411 : Clear Answers & Smart Advice for Your Baby's First Year",14.95,42.0
9786311982693,3907,"Rambo: The Complete Collector s Set DVD",39.98,33.0
9780745649641,2519,"On Critique : A Sociology of Emancipation",24.95,35.0
9780745641485,2519,"Max Weber",24.95,40.0
9786309013439,3708,"Incident At Loch Ness DVD",9.98,33.0
9780783114279,2722,"Bright Shining Lie DVD",6.00,33.1
B0045HCJRG,2421,"Blast From the Past (1999) DVD",5.98,8.2
9781595581747,537,"Abandonment of the Jews : America and the Holocaust, 1941?1945",19.95,42.0
9780375714177,139,"Moral Reckoning : The Role of the Catholic Church in the Holocaust and Its Unfulfilled Duty of Repair",16.00,42.0
9780440245193,2371,"Family Ties: A Novel",144.00,40.0
9789048190508,3924,"Science in the Context of Application",139.00,35.0
9781416562009,3502,"Answer : Grow Any Business, Achieve Financial Freedom, and Live an Extraordinary Life",16.00,42.0
9781437703146,183,"Andrews' Diseases of the Skin : Clinical Dermatology",220.00,35.0
9781597561419,5307,"Neuroendoscopy of the Central Nervous System",149.99,24.0
9781849085205,6471,"History of the World in 100 Weapons",29.95,42.0
9781591842804,3843,"Start With Why : How Great Leaders Inspire Everyone to Take Action",26.95,42.0
9780813819624,8140,"Small Animal Bandaging, Casting, and Splinting Techniques",49.99,35.0
9780808924173,183,"Andrew's Diseases of the Skin 11th Ed.",126.95,35.0
9780060674694,6541,"Tao Is Silent",14.00,42.0
9780393322293,144,"Engines of Logic: Mathematicians and the Origin of the Computer [Paperback]",19.95,18.0
9780809069231,353,"Mexican Wars for Independence",16.00,42.0
9780814747896,366,"Revolutions in the Atlantic World : A Comparative History",22.00,15.0
9780807871249,3057,"Beyond the Alamo : Forging Mexican Ethnicity in San Antonio, 1821-1861",22.95,23.0
9780292723085,112,"Visualizing the Sacred : Cosmic Visions, Regionalism, and the Art of the Mississippian World",60.00,30.0
9780292726260,112,"Jaguar Within : Shamanic Trance in Ancient Central and South American Art",60.00,30.0
9780292721388,112,"Ancient Objects and Sacred Realms : Interpretations of Mississippian Iconography",30.00,35.0
9780292740655,112,"Gender and Power in Prehispanic Mesoamerica",30.00,35.0
9783836512312,2508,"Great Yoga Retreats",39.99,35.0
9780822341970,8141,"Circulation of Children : Kinship, Adoption, and Morality in Andean Peru",23.95,40.0
9781556529481,2923,"Boom Town : How Wal-Mart Transformed an All-American Town into an International Community",24.95,42.0
9780807001288,347,"Dispatches from the Abortion Wars : The Costs of Fanaticism to Doctors, Patients, and the Rest of Us",16.00,42.0
9781844079063,4880,"Creating a New Consensus on Population : The Politics of Reproductive Health, Reproductive Rights, and Women?s Empowerment",39.95,20.0
9781592850426,4038,"Raising Depression-Free Children : A Parent's Guide to Prevention and Early Intervention",12.95,42.0
9780520088610,210,"Bewitching Women, Pious Men: Gender and Body Politics in Southeast Asia",26.95,30.0
9780316127066,8330,Reckless,180.00,40.0
9780307742285,8234,"Imperial Bedrooms",144.00,40.0
9781451627206,260,"Red Queen",144.00,40.0
9781455500383,6234,"Safe Haven",144.00,40.0
9780440422907,180,"Worth Dying For",144.00,40.0
9780312546861,8183,"Playing the Game",144.00,40.0
9780446556743,6234,Reversal,144.00,40.0
9780316190855,6699,"Red Riding Hood",180.00,40.0
9780138140830,76,"TOP NOTCH 2ED 1 Student Book w/Super Self Study CD-ROM (DRO)",526.00,37.0
9780132455589,76,"TOP NOTCH 2ED 2 Student Book w/Super Self Study CD ROM  (DRO)",552.00,37.0
9780132469876,1059,"TOP NOTCH  2ED 3 Student Book w/Super Self Study CD ROM  (DRO)",552.00,35.0
9780132455572,1059,"TOP NOTCH  2ED Fundamentals Student Book w/ Super Self Study CD-ROM  (DRO)",552.00,37.0
9780132470414,1059,"TOP NOTCH 2ED 1 Workbook (DRO)",376.00,37.0
9780132470520,1059,"TOP NOTCH 2ED 2 Workbook  (DRO)",376.00,37.0
9780132470759,1059,"TOP NOTCH  2ED 3 Workbook  (DRO)",395.00,37.0
9780132469913,1059,"TOP NOTCH 2ED FUNDAMENTALS Workbook  (DRO)",395.00,37.0
9780132470285,1059,"TOP NOTCH 2ED 1 Teacher W/Super Self Study CD-ROM  (DRO)",1257.00,37.0
9780132470544,1059,"TOP NOTCH 2ED 2 Teacher W/Super Self Study CD-ROM  (DRO)",1257.00,37.0
9780132469944,1059,"TOP NOTCH  2ED Fundamentals Teacher W/Super Self Study CD-ROM (DRO)",1257.00,37.0
9780132470421,1059,"TOP NOTCH 2ED 1  Class Audio CD  (DRO)",1000.00,10.0
9780132470537,1059,"TOP NOTCH 2ED 2 Class Audio CD  (DRO)",1000.00,10.0
9780132469937,1059,"TOP NOTCH  2ED Fundamentals Class Audio CD   (DRO)",1050.00,10.0
9780387743714,3924,"Applied Delay Differential Equations",49.99,35.0
9780387855943,3924,"Delay Differential Equations : Recent Advances and New Directions",129.00,35.0
9780387944166,30,"Delay Equations",143.00,35.0
9781441976451,3924,"Introduction to Delay Differential Equations With Applications to the Life Sciences (Texts in Applied Mathematics)",49.95,35.0
9780470587232,40,"Intermediate Accounting 14TH Ed. 2011",121.95,35.0
9781416989530,6819,"Zombies Vs. Unicorns",16.99,42.0
9780486478821,208,"First Look at Numerical Functional Analysis",14.95,42.0
9780486478548,208,"Introduction to Proof in Abstract Mathematics",19.95,40.0
9780486477527,208,"Relativistic Quantum Fields",14.95,40.0
9780486299983,208,"Concepts of Mass : In Classical and Modern Physics",10.95,40.0
9780486640389,208,"Electrodynamics and Classical Theory of Fields and Particles",9.95,40.0
9780486678672,208,"Survey of Physical Theory",11.95,42.0
9781596141100,2703,"Diary of Saint Maria Faustina Kowalska : Divine Mercy in My Soul",7.95,42.0
9780486645759,208,Lightning,14.95,40.0
9780486638348,208,"Electromagnetic Fields and Waves",17.95,40.0
9780486615547,208,"Introduction to Mathematical Fluid Dynamics",9.95,40.0
9780486604626,208,"Introduction to Bessel Functions",7.95,40.0
9780486650845,208,"Introduction to Difference Equations",12.95,40.0
9780486640693,208,"An Introduction to the Approximation of Functions",8.95,40.0
9780486635439,208,"Concept of Limits",8.95,40.0
9780486603186,208,"Asymptotic Expansions",8.95,40.0
9780486264042,208,"What is Mathematical Logic?",6.95,40.0
9780486696539,208,"Topological Spaces: Including a Treatment of Multi-Valued Funcions, Vector Spaces and Convexity",12.95,40.0
9780486600277,208,"Non-Eucliden Geometry",15.95,40.0
9780486439327,208,"Thermodynamics : Foundations and Applications",42.95,40.0
9780486406909,208,Elasticity,16.95,40.0
9780486645582,208,"Quantum Theory of Radiation",15.95,40.0
9780486661582,208,"Introduction to Partial Differential Equations",9.95,40.0
9780486474960,208,"Mind-Boggling Word Puzzles",4.99,40.0
9780486247618,208,"Codes, Ciphers and Secret Writing",4.95,40.0
9780486469249,208,"Stanford Mathematics Problem Book : With Hints and Solutions",6.95,40.0
9780486680637,208,"Classical Mechanics",16.95,42.0
9780486471860,208,"Elements of Pure and Applied Mathematics",19.95,40.0
9780486458090,208,"Fundamentals of Mathematical Physics",26.95,40.0
9780486293158,208,"Relativity Simply Explained",12.95,40.0
9780486470115,208,"Einstein's Essays in Science",6.95,40.0
9780486479286,208,"Atomic Physics and Human Knowledge",7.95,40.0
9780486450483,208,"Elementary Nuclear Theory",16.95,40.0
9780486453040,208,"Thermoelectricity : An Introduction to the Principles",10.95,40.0
9780486474823,208,"Forces of Matter",5.95,40.0
9780486458878,208,"Introduction to Mathematical Fluid Dynamics",12.95,40.0
9780486462455,208,"Ocean Wave Energy Conversion",15.95,40.0
9780486209739,208,"Basic Electricity",15.95,40.0
9780486648996,208,"Aerodynamics of Wings and Bodies",14.95,40.0
9780486651132,208,"Introduction to Space Dynamics",15.95,40.0
9781401921521,3312,"Course in Weight Loss : 21 Spiritual Lessons for Surrendering Your Weight Forever",24.95,42.0
9780385490849,3097,"Future of Love : The Power of the Soul in Intimate Relationships",15.00,42.0
9780073381152,109,"Marketing Strategy : A Decision-Focused Approach",177.15,30.0
9781402211607,3087,"Joy of Reading : A Passionate Guide to 182 of the World's Best Authors and Their Works",24.95,42.0
9781441904881,8156,"Blaustein's Pathology of the Female Genital Tract (Book only)",229.00,35.0
9780415806374,172,"Conversation Analysis and Second Language Pedagogy : A Guide for Esl/ Efl Teachers",50.95,40.0
9780415802857,172,"Critical Multiculturalism : Theory and Praxis",45.95,40.0
9780805860535,172,"Gesture : Second Language Acquistion and Classroom Research",56.95,40.0
9780805862850,172,"Global Linguistic Flows : Hip Hop Cultures, Youth Identities, and the Politics of Language",47.95,40.0
9780415489423,172,"Intercultural Communication : An Advanced Resource Book for Students",39.95,40.0
9780805863383,172,"International English in Its Sociolinguistic Contexts : Toward a Socially Sensitive Eil Pedagogy",44.95,40.0
9780415874298,172,"Introduction to Critical Discourse Analysis in Education",44.95,40.0
9780415547512,172,"Language As a Local Practice",44.95,40.0
9781556643590,130,"USADO Imaging of Children With Cancer",65.50,0.8
9780444534323,351,"Coma Science : Clinical and Ethical Implications (Progress in Brain Research)",260.00,30.0
9781609610234,663,"Lean Belly Prescription : The Fast and Foolproof Diet and Weight-Loss Plan from America's Top Urgent-Care Doctor",24.99,42.0
9780815606758,8332,"Albert Schweitzer : A Biography",24.95,42.0
9780738211138,116,"Bipolar Kids : Helping Your Child Find Calm in the Mood Storm",15.95,42.0
9781600940194,116,"10 Days to a Less Distracted Child : The Breakthrough Program That Gets Your Kids to Listen, Learn, Focus, and Behave",14.95,42.0
9781591471554,3251,"Learning to Slow Down & Pay Attention : A Book for Kids About Adhd",12.95,42.0
9780252070822,3375,"How to Read an Oral Poem",25.00,20.0
9781572245983,8334,"Learning to Listen, Learning to Care : A Workbook to Help Kids Learn Self-Control & Empathy",16.95,42.0
9781570294990,8335,"Behavior Management : Impulse Control",6.99,42.1
9780878224586,5824,"Raising a Thinking Child Workbook : Teaching Young Children How to Resolve Everyday Conflicts",23.95,5.4
9780671534639,5472,"Raising a Thinking Child : Help Your Young Child to Resolve Everyday Conflicts and Get Along With Others : The 'I Can Problem Solve' Program",14.99,42.0
9780809092970,143,"Treasure of the Sierra Madre",17.00,42.0
9781400098392,216,"(Used, like new) Results: Keep What's Good, Fix What's Wrong, and Unlock Great Performance",10.00,50.1
9780394800790,2864,"How the Grinch Stole Christmas! Party Edition",16.99,42.0
9780394800783,2864,"Horton Hears a Who",14.95,42.0
9780446553643,6389,"Fit for Life",14.99,42.0
9780143036722,8169,"Rip It Up and Start Again : Postpunk 1978-1984",17.00,42.0
9780895551542,7984,"True Devotion to Mary : With Preparation for Total Consideration",11.95,42.0
9781439802472,3196,"Applied Mechanics of Solids",89.95,35.0
9780804718196,339,"Gender and Kinship : Essays Toward a Unified Analysis",29.95,90.3
9780415957335,172,"Deciphering the Global : Its Scales, Spaces and Subjects",45.95,40.0
9780393927269,2657,"Sociology of Globalization",25.95,26.5
9781892123008,4305,"Colors for Your Every Mood : Discover Your True Decorating Colors",29.95,84.3
9780786463091,3588,"Generation X Librarian : Essays on Leadership, Technology, Pop Culture, Social Responsibility and Professional Identity",55.00,15.0
9783110263312,2292,"Marketing Libraries in a Web 2.0 World",135.00,20.0
9781439812075,3196,"Introduction to Biofuels",129.95,35.0
9781605292076,663,"Transcend : Nine Steps to Living Well Forever",17.99,42.0
90-1014,2085,"Advanced Cardiovascular Life Support (ACLS) Provider Manual",43.55,23.1
9780470444177,6071,"Digital Photography for Seniors for Dummies (For Dummies (Sports & Hobbies))",24.99,42.0
9780470457450,6071,"Using the Internet Safely for Seniors for Dummies (For Dummies (Computer/Tech))",21.99,44.0
9780811876377,2745,"Cake Pops by Bakerella : Tips, Tricks, and Recipes for More Than 40 Irresistible Mini Treats",19.95,50.0
9780547241814,7288,"What's New, Cupcake? : Ingeniously Simple Designs for Every Occasion",16.95,42.0
9780470035245,2640,"Introducing Proteomics : From Concepts to Sample Separation, Mass Spectrometry and Data Analysis",50.00,35.0
9783527326372,708,"An Introduction to Molecular Biotechnology: Fundamentals, Methods and Applications",109.95,35.0
9780415549257,172,"Alternative Approaches to Second Language Acquisition",539.33,40.0
9780415545457,172,"Applied Linguistics Methods : A Reader: Systemic Functional Linguistics, Critical Discourse Analysis and Ethnography",39.95,40.0
9780805823592,2796,"Case Study Research in Applied Linguistics",42.95,40.0
9780805856620,172,"Cognitive Bases of Second Language Fluency",44.95,40.0
9780415447676,172,"Introducing Applied Linguistics : Concepts and Skills",35.95,40.0
9780415448857,172,"Introducing English Language : A Resource Book for Students",39.95,40.0
9780791430224,2225,"Bilingual Education: A Dialogue With the Bakhtin Circle",29.95,43.4
9780312354701,8183,"Being Elizabeth",7.99,42.1
9780312354688,8183,Heir,7.99,42.1
9780312354664,8183,"Ravenscar Dynasty",7.99,42.1
9780801491504,2704,"USADO Symbols: Public and Private",5.00,30.0
9781405199780,239,"Practical Food Rheology : An Interpretive Approach",199.99,35.0
9781847551993,397,"Gums and Stabilisers for the Food Industry 15 : The Proceedings of the 15th Gums and Stabilisers for the Food Inductry Conference Held on 22Nd-26th ju",200.00,23.0
9780813820767,239,"Hydrocolloids in Food Processing",199.95,35.0
9780070585027,25,"Thin Film Deposition Principles and Practice",99.95,45.0
9780387765020,3924,"Transmission Electron Microscopy : A Textbook for Materials Science",99.00,35.0
9780470058183,2640,"Luminescent Materials and Applications",200.00,35.0
9780849334443,3196,"Laser Shock Peening : Performance and Process Simulation",219.95,35.0
9781848210417,6759,"Physical Chemistry of Solid-Gas Interfaces : Concepts and Methodology for Gas Sensor Development",195.00,35.0
9780849326042,396,"The Stannic Oxide Gas SensorPrinciples and Applications",133.95,35.0
9781452820422,6600,"Great and Desperate Cures : The Rise and Decline of Psychosurgery and Otehr Radical Treatments for Mental Illness",16.99,1.0
9780761513698,216,"Servant : A Simple Story About the True Essence of Leadership",23.00,40.5
9780415999748,172,"Language, Culture, and Teaching : Critical Perspectives",52.95,40.0
9780757003165,4654,"Amazing Acid Alkaline Cookbook : Balancing Taste, Nutrition, and Your Ph Levels",17.95,32.0
9781591406341,4697,"Managing E-Learning : Design, Delivery, Implementation and Evaluation",84.95,35.0
9781891127632,2683,"Principles of Cereal Science and Technology",199.00,20.0
9781420064124,3196,"Introduction to Peptides and Proteins",102.95,35.0
9781559212878,7372,"Pavilion of Women",14.95,42.0
9780471467632,2640,"Mentored by a Millionaire : Master Strategies of Super Achievers",26.95,40.0
9780140424478,3948,"John Keats : Selected Poems",13.00,42.0
9781411619791,5127,"Lecture Notes on Z-Transform",12.95,11.0
OUTDOORS,8240,"Outdoors in Western Mexico New Edtion 2011",200.00,35.0
9780312936099,8183,"Torment of Others",6.99,42.1
9780061986482,8195,"Fever of the Bone",14.99,42.0
9781608193127,3371,"Pearl of China : A Novel",15.00,42.0
9780307593917,135,"Please Look After Mom",24.95,42.0
9780307408846,216,"In the Garden of Beasts : Love, Terror, and an American Family in Hitler's Berlin",26.00,42.0
9780670021048,82,"Caleb's Crossing",26.95,42.0
9780393335316,2657,"Painter from Shanghai",14.95,42.0
9780345521309,8213,"Paris Wife",25.00,42.0
9780812981223,2792,"Major Pettigrew's Last Stand",15.00,42.0
9780307393876,216,"Red Garden",25.00,42.0
9781400068043,8157,Doc,26.00,42.0
9780806123172,8211,"Presidio : Bastion of the Spanish Borderlands",26.50,15.0
9780316014007,128,"Imperial Cruise : A Secret History of Empire and War",16.99,42.0
9780138018979,8120,"International Economics : Theory & Policy, Student Value Edition",130.00,35.0
9780123749796,74,"Introduction to Biomedical Engineering",129.95,35.0
9781423901624,3581,"Java Programming : Guided Learning With Early Objects",975.00,30.0
9780300152234,114,"Kevin Roche : Architecture As Environment",65.00,35.0
9780691149233,267,"Kissing Architecture",16.95,30.0
9780470392003,2640,"Kitchen and Bath Design : A Guide to Planning Basics",50.00,35.0
9783822835357,2508,"Le Corbusier",9.99,35.0
9781568989730,544,"Le Corbusier, Homme De Lettres",70.00,50.0
9784894446991,2337,"Creators Self-Promotion: In-House Graphics",55.00,42.0
9780071635745,6973,"Blade Design and Analysis for Steam Turbines",100.00,45.0
9781566397957,3024,"Maya Diaspora: Guatemalan Roots, New American Lives",28.95,20.0
9780071508216,6973,"Steam Turbines : Design, Applications and Rerating",79.95,45.0
9780226508887,36,"Fundamentalisms Comprehended",40.00,40.0
9780817312367,2452,"Brethren of the Net: American Entomology, 1840-1880",48.00,20.0
9780132102926,8120,"Marketing Management ",246.60,35.0
9780470882627,2645,"Mastering Autodesk 3Ds Max Design 2011 : Autodesk Official Training Guide",69.99,42.0
9781568989969,544,"Matter in the Floating World : Conversations With Leading Japanese Architects and Designers",40.00,42.0
9781852335885,30,"Maya Manual",89.95,30.0
9780747808107,8121,"Medieval Church and Churchyard Monuments",12.95,42.0
9783836515450,2508,"Richard Meier & Partners : White Is the Light",9.99,35.0
9781111528096,125,"Mktg 5",64.95,23.0
9781568988702,544,"Model Making",24.95,42.0
9780674579422,16,"Modern Housing Prototypes",59.50,35.0
9780374156657,8200,"Florence Nightingale : The Making of an Icon",35.00,42.0
9780195393927,8142,"Tpa for Stroke : The Story of a Controversial Drug",27.95,40.0
9780321552624,6941,"Opengl Programming Guide : The Official Guide to Learning Opengl, Versions 3.0 and 3.1",59.99,37.0
9781933864785,608,"USADO Principles and Practice of Neuro-Oncology : A Multidisciplinary Approach",100.41,2.9
9780199232109,8142,"Cell Signalling",79.95,46.6
9781608762255,3123,"Hippocampus: : Anatomy, Functions and Neurobiology",129.00,46.2
9780847829750,393,"California Romantica",65.00,37.0
9780470089453,6071,"Shih Tzu for Dummies",16.99,42.0
9780441019298,5996,"Assassin's Creed : Renaissance",9.99,42.0
9780441020577,5996,"Assassin`s Creed Brotherhood",9.99,42.0
9780441020997,5996,"Assassin's Creed The Secret Crusade",9.99,42.0
9781582346106,3371,"Line of Beauty",15.95,42.0
9780132164948,8120,"Options, Futures, and Other Derivatives",246.67,35.0
9780500340332,684,"Order in Space : A Design Source Book",29.95,42.0
9781568981260,544,"Pamphlet Architecture 1-10",45.00,50.0
9781616890162,544,"Pamphlet Architecture 11-20",45.00,42.0
9781568981710,544,"Park and Recreation Structures : Administration and Basic Service Facilities : Recreational and Cultural Facilities : Overnight and Organized Camp fac",85.00,50.0
9781568989945,544,"Philosophy for Architects",24.95,42.0
9780199755479,8142,"Principles of Finance With Excel",109.95,40.0
9781881955658,6519,"(Used, like new)Products and Plans for Universal Homes : Over 1,700 Products from over 450 Manufacturers Plus, 51 Plans for Universal Homes",25.00,12.0
9780387406237,30,"Projective Geometry",49.95,35.0
9780521725965,8146,"Python for Software Design : How to Think Like a Computer Scientist",41.99,45.0
9782090354775,712,"Vitamine 1 Livre de L Eleve (600037)",377.00,25.0
9782090354782,712,"Vitamine 1 Cahier D'Activites + Audio CD  + Portfolio (600038)",359.00,25.0
9782090354805,712,"Vitamine 1 Guide Pedagogique (600039)",499.00,25.0
9782090354720,712,"Vitamine 2 Livre de L Eleve (600044)",377.00,25.0
9782090354737,712,"Vitamine 2 Cahier D'Activites + Audio CD + Portfolio (600045)",357.00,25.0
9782090354744,712,"Vitamine 2 Guide Pedagogique (600046)",499.00,25.0
9782090380101,712,"DELF PRIM A1 + CORRIGE + TRANSCR. + CD AUDIO (600267)",460.00,25.0
9781419700507,8342,"Wimpy Kid Movie Diary",14.95,42.0
9780470182611,2295,"Professional Ado.Net 3.5 With Linq and the Entity Framework",49.99,40.0
9780735626393,275,"McTs Self-Paced Training Kit (Exam 70-433) : Microsoft Sql Server 2008 -- Database Development",69.99,44.0
9781580085144,455,"45 Effective Ways for Hiring Smart : How to Predict Winners and Losers in the Incredibly Expensive People-Reading Game",19.95,42.0
9781904455820,2877,"Lactic Acid Bacteria and Bifidobacteria : Current Progress in Advanced Research",310.00,15.0
9781416039662,183,"Modern Surgical Pathology",525.00,35.0
9781438070346,2809,"BARRONS Essential Words for the Toeic (600 Essential Words for the Toeic Test)",18.99,42.0
9780838985526,2277,"Academic Library Building in the Digital Age : A Study of Construction, Planning, and Design of New Library Space",44.00,15.0
9781148458069,7755,"Mitla: A Narrative of Incidents and Personal Adventures On a Journey in Mexico, Guatemala, and Salvador in the Years of 1853 to 1855",38.75,24.0
9781438070711,2809,"Essential Words for the Ielts (O/P)",16.99,42.0
9780738701905,8343,"El Poder Milagroso De Los Salmos",19.99,42.0
9781568989884,544,"Revolution of Forms : Cuba's Forgotten Art Schools",29.95,50.0
9780802717764,8207,"Ruler and Compass : Practical Geometric Constructions",12.00,42.0
9781568989754,544,"Small Scale : Creative Solutions for Better City Living",34.95,42.0
9781568989761,544,Stickwork,34.95,50.0
9781934030684,3793,"Running Doc's Guide to Healthy Running : How to Fix Injuries, Stay Active and Run Pain-Free",24.95,42.0
9780132555937,8120,"Operations Research : An Introduction",192.00,35.0
9781844076277,4880,"Understanding Sustainability Economics : Towards Pluralism in Economics",38.95,20.0
9780230219960,103,"Global Latinas : Latin America's Emerging Multinationals",50.00,30.0
9780876631652,3485,"(Used, like new) Limits to growth: A report for the Club of Rome's Project on the Predicament of Mankind",50.00,2.9
9780312214531,103,"(Used, very good) Turning Point : An End to the Growth Paradigm",90.00,3.2
9781933115207,2287,"Managing Natural Wealth : Environment and Development in Malaysia",120.00,20.0
9782940373734,7980,Stop-Motion,29.95,15.0
9780878338474,3742,"(Used, very good) Enabling Garden : A Guide to Lifelong Gardening",40.00,0.1
9781934015407,6011,"Game Production Handbook",64.95,43.3
9780262620017,110,"Image of the City",25.00,35.0
9781606520406,682,"Super Salads : More Than 250 Fresh Recipes from Classic to Contemporary",19.95,42.0
9780744012873,3726,"Marvel Vs. Capcom 3 : Fate of Two Worlds",19.99,44.0
9781861898180,2354,"Travels in the History of Architecture",24.95,40.0
9781592533817,5332,"Universal Design for the Home : Great Looking, Great Living Design for All Ages, Abilities, and Circumstances",24.99,42.0
9780071629232,6973,"Universal Design Handbook",160.00,45.0
9780415571104,172,"University Planning and Architecture : The Search for Perfection",125.00,40.0
9780321205681,6941,"User Stories Applied : For Agile Software Development (Addison Wesley Signature Series)",54.99,37.0
9781422981382,5709,"Visual Acoustics DVD: The Modernism of Julius Shulman",29.95,33.0
9781568989365,359,"Visual Complexity : Displaying Complex Networks and Data Sets",50.00,50.0
9780300168174,114,"Why Architecture Matters",16.00,35.0
9781568989983,359,"Young Architects 12 : Resource",24.95,50.0
9780961477783,7424,"Creating Union: The Essence of Intimate Relationship (Pathwork Series)",14.95,25.0
9780061452062,58,"Rational Optimist : How Prosperity Evolves",15.99,42.0
9786077060314,8344,"Clínica, cirugia y produccion de becerras y vaquillas lecheras",300.00,30.0
9788799368013,8345,"Middelfart Sparekasse",39.95,42.0
9780811217002,357,"Nausea (New Directions Paperbook)",13.95,42.0
9780679733737,139,"Myth of Sisyphus and Other Essays",14.95,42.0
9780812978391,2792,Submarine,15.00,42.0
9781568989389,544,"Architectural Lighting : Designing With Light and Space",24.95,42.0
9780262514606,110,"Neuroethics : An Introduction With Readings",35.00,35.0
9780262134880,110,"Progress in Bioethics : Science, Policy, and Politics",29.00,35.0
9780415464499,32,"Sustainability and the Design of Transport Interchanges",71.95,40.0
9780415779265,172,"Eleven Exercises in the Art of Architectural Drawing : Slow Food for the Architect's Imagination",49.95,40.0
9788895623320,8350,"Cosengeles : Small Spontaneous Metropolis",24.95,42.0
9783034607124,8175,"Palladio, the Villa and the Landscape",69.95,42.0
9783034602228,8175,"Chinese Garden : Garden Types for Contemporary Landscape Architecture",69.95,42.0
9783034607148,8175,"Constructing Shadows : Tents, Pergolas, Cables, Plants",84.95,42.0
9781861268723,3554,"Cacti and Succulents",35.00,42.0
9780764112263,2809,"Cactus : The Most Beautiful Species and Their Care",18.99,42.0
9786310512808,7872,"New York City Ballet - The Complete Workout 1 & 2 DVD",29.98,11.7
9786312088561,8352,"Pure Barre: Ballet, Dance And Pilates Fusion DVD",19.99,20.0
9781852232641,3554,"Cacti and Succulents : Step-By-Step to Growing Success (Crowood Gardening Guides)",20.00,20.0
9780769729251,4542,"Nutcracker / Baryshnikov, Kirkland, Charmoli",29.95,26.6
B001B223UG,6131,"Tchaikovsky: The Sleeping Beauty (The Royal Ballet) DVD",33.98,16.2
9786307912574,6364,"Etoiles:Dancers of the Paris Opera DVD",29.95,33.3
B000BK538S,7902,"Mozart - The Great Mass DVD / Kimura, Bohm, Kulchytska, Chappuis, You, Gura, Rohlig, Balazs Kocsar, Scholz, Leipzig Ballet Opera",29.95,9.9
9786310256221,4543,"Balanchine - Jewels DVD / Aurelie Dupont, Alessio Carbone, Marie-Agnes Gillot, Agnes Letestu, Jean-Guillaume Bart, Clairemarie Osta, Kader Belarbi, Paris Opera Ballet",29.99,10.0
9786313262663,8353,"Stravinsky and the Ballets Russes DVD: The Firebird/Le Sacre du Printemps",33.98,16.2
9781933855394,2632,"Hot Pots : Container Gardening in the Arid Southwest",19.95,23.5
